时间,负荷值
14809,258.712
14810,249.898
14811,239.219
14812,234.428
14813,224.178
14814,225.542
14815,273.349
14816,262.93
14817,256.208
14818,248.701
14819,246.68
14820,256.116
14821,238.803
14822,225.379
14823,249.289
14824,280.821
14825,288.531
14826,270.424
14827,273.737
14828,244.014
14829,227.486
14830,210.785
14831,197.256
14832,195.64
14833,214.047
14834,210.585
14835,198.371
14836,192.519
14837,210.733
14838,213.058
14839,257.86
14840,242.093
14841,242.278
14842,242.627
14843,245.384
14844,246.101
14845,215.338
14846,201.064
14847,227.525
14848,264.182
14849,262.622
14850,254.451
14851,270.12
14852,267.798
14853,242.768
14854,239.348
14855,222.567
14856,218.515
14857,250.784
14858,233.559
14859,236.997
14860,231.099
14861,228.027
14862,242.653
14863,275.874
14864,268.814
14865,260.044
14866,259.795
14867,255.745
14868,248.598
14869,220.828
14870,217.936
14871,238.518
14872,248.547
14873,278.057
14874,282.052
14875,265.462
14876,271.537
14877,247.763
14878,241.744
14879,235.704
14880,227.966
14881,239.194
14882,241.289
14883,237.74
14884,228.079
14885,221.448
14886,218.693
14887,245.924
14888,234.809
14889,222.76
14890,205.162
14891,219.905
14892,205.451
14893,220.238
14894,194.232
14895,182.677
14896,194.138
14897,200.36
14898,200.619
14899,191.275
14900,186.34
14901,172.349
14902,156.926
14903,152.365
14904,144.198
14905,159.773
14906,156.704
14907,159.651
14908,144.094
14909,144.937
14910,144.855
14911,171.28
14912,186.614
14913,165.811
14914,180.471
14915,191.952
14916,193.251
14917,182.382
14918,154.824
14919,194.678
14920,219.14
14921,242.3
14922,261.471
14923,271.1
14924,266.624
14925,233.425
14926,229.426
14927,221.466
14928,210.222
14929,232.196
14930,225.258
14931,218.557
14932,215.108
14933,212.747
14934,218.029
14935,261.225
14936,258.715
14937,265.149
14938,264.002
14939,265.43
14940,267.721
14941,207.432
14942,197.382
14943,242.158
14944,266.57
14945,270.745
14946,286.483
14947,287.016
14948,265.129
14949,243.279
14950,238.808
14951,227.091
14952,220.684
14953,236.142
14954,217.552
14955,218.206
14956,222.458
14957,220.3
14958,214.832
14959,273.064
14960,250.026
14961,218.661
14962,216.238
14963,232.295
14964,228.774
14965,205.923
14966,200.149
14967,217.924
14968,241.25
14969,262.454
14970,276.765
14971,267.843
14972,254.255
14973,222.61
14974,214.722
14975,205.888
14976,223.751
14977,245.343
14978,245.201
14979,238.21
14980,230.243
14981,228.816
14982,228.658
14983,261.412
14984,268.541
14985,267.312
14986,263.864
14987,253.92
14988,267.563
14989,232.66
14990,211.652
14991,265.02
14992,276.55
14993,294.184
14994,290.508
14995,287.182
14996,270.87
14997,256.752
14998,235.924
14999,224.53
15000,218.471
15001,238.845
15002,230.038
15003,207.678
15004,227.872
15005,239.222
15006,228.204
15007,280.768
15008,271.983
15009,243.011
15010,253.312
15011,239.482
15012,225.138
15013,211.017
15014,209.327
15015,227.96
15016,231.094
15017,245.134
15018,259.09
15019,276.17
15020,261.612
15021,247.908
15022,246.175
15023,234.546
15024,225.618
15025,243.22
15026,231.236
15027,235.344
15028,227.685
15029,233.389
15030,224.534
15031,268.705
15032,240.248
15033,244.743
15034,246.314
15035,241.421
15036,226.85
15037,217.893
15038,210.46
15039,251.655
15040,263.723
15041,272.794
15042,272.504
15043,275.878
15044,264.216
15045,246.635
15046,246.094
15047,242.991
15048,249.604
15049,256.893
15050,254.084
15051,263.446
15052,252.265
15053,250.015
15054,240.46
15055,274.711
15056,279.562
15057,284.59
15058,282.219
15059,270.74
15060,254.439
15061,232.81
15062,214.713
15063,250.114
15064,274.567
15065,284.554
15066,278.3
15067,286.67
15068,271.38
15069,251.67
15070,253.969
15071,244.898
15072,240.045
15073,256.303
15074,250.498
15075,238.485
15076,238.814
15077,230.244
15078,237.519
15079,265.246
15080,255.086
15081,250.282
15082,229.607
15083,222.631
15084,219.344
15085,197.764
15086,196.791
15087,224.429
15088,258.536
15089,280.584
15090,281.364
15091,280.231
15092,251.243
15093,228.4
15094,221.649
15095,241.547
15096,227.275
15097,253.139
15098,248.046
15099,226.371
15100,217.795
15101,235.738
15102,225.992
15103,268.635
15104,282.225
15105,270.7
15106,256.722
15107,250.974
15108,251.61
15109,221.015
15110,213.995
15111,234.6
15112,266.721
15113,273.858
15114,279.348
15115,270.998
15116,257.162
15117,244.891
15118,246.275
15119,243.44
15120,237.956
15121,240.883
15122,239.734
15123,249.037
15124,235.157
15125,211.135
15126,211.841
15127,261.785
15128,263.394
15129,253.005
15130,239.692
15131,236.161
15132,244.239
15133,207.286
15134,195.404
15135,247.522
15136,271.493
15137,307.313
15138,302.114
15139,307.084
15140,285.823
15141,257.564
15142,253.683
15143,243.824
15144,240.947
15145,264.037
15146,257.649
15147,235.626
15148,251.15
15149,237.572
15150,244.758
15151,286.417
15152,284.419
15153,277.945
15154,259.646
15155,241.674
15156,251.086
15157,213.454
15158,218.217
15159,243.608
15160,259.069
15161,277.065
15162,303.265
15163,296.868
15164,273.853
15165,242.47
15166,234.048
15167,225.661
15168,229.805
15169,245.543
15170,234.545
15171,228.894
15172,230.786
15173,222.698
15174,225.543
15175,253.988
15176,261.599
15177,254.941
15178,252.984
15179,250.291
15180,250.375
15181,206.408
15182,197.244
15183,230.333
15184,250.059
15185,265.056
15186,277.804
15187,280.619
15188,261.968
15189,236.878
15190,231.832
15191,210.987
15192,210.897
15193,207.257
15194,203.744
15195,201.899
15196,198.392
15197,191.145
15198,199.174
15199,242.932
15200,234.023
15201,232.063
15202,231.24
15203,223.422
15204,211.717
15205,181.016
15206,167.26
15207,211.715
15208,238.138
15209,251.036
15210,269.183
15211,253.659
15212,255.546
15213,242.305
15214,237.14
15215,219.77
15216,208.409
15217,201.283
15218,201.632
15219,189.594
15220,169.952
15221,162.86
15222,162.607
15223,211.236
15224,227.575
15225,224.21
15226,222.731
15227,219.322
15228,218.98
15229,180.899
15230,175.953
15231,222.433
15232,237.077
15233,254.733
15234,268.878
15235,265.874
15236,240.248
15237,237.973
15238,242.726
15239,225.398
15240,212.565
15241,216.935
15242,202.649
15243,177.523
15244,167.237
15245,167.626
15246,178.621
15247,214.927
15248,227.719
15249,228.158
15250,228.367
15251,226.219
15252,224.678
15253,204.377
15254,184.731
15255,226.61
15256,245.139
15257,260.162
15258,271.677
15259,272.773
15260,247.181
15261,228.601
15262,246.84
15263,225.475
15264,213.686
15265,209.568
15266,198.029
15267,178.824
15268,165.506
15269,165.399
15270,175.061
15271,203.366
15272,222.298
15273,221.092
15274,232.916
15275,228.161
15276,230.658
15277,191.547
15278,188.315
15279,230.778
15280,238.9
15281,253.334
15282,271.224
15283,248.065
15284,257.81
15285,260.657
15286,247.29
15287,220.248
15288,210.779
15289,224.565
15290,210.914
15291,214.126
15292,190.399
15293,187.635
15294,191.877
15295,223.757
15296,214.444
15297,219.935
15298,228.119
15299,217.963
15300,220.26
15301,179.656
15302,179.119
15303,212.296
15304,229.654
15305,245.206
15306,240.138
15307,245.409
15308,234.499
15309,210.698
15310,206.155
15311,204.876
15312,185.595
15313,192.808
15314,176.981
15315,167.001
15316,165.692
15317,159.543
15318,157.381
15319,178.818
15320,187.333
15321,176.427
15322,152.018
15323,139.962
15324,133.44
15325,127.803
15326,120.322
15327,139.151
15328,158.408
15329,185.527
15330,201.169
15331,245.299
15332,226.599
15333,208.524
15334,186.229
15335,170.515
15336,155.567
15337,155.805
15338,149.841
15339,139.03
15340,133.687
15341,134.069
15342,142.203
15343,173.55
15344,181.582
15345,193.738
15346,200.715
15347,195.076
15348,167.239
15349,154.801
15350,136.321
15351,181.959
15352,168.724
15353,196.65
15354,220.597
15355,227.037
15356,204.789
15357,187.142
15358,179.203
15359,168.771
15360,151.501
15361,167.002
15362,166.715
15363,158.371
15364,152.934
15365,145.805
15366,150.364
15367,192.306
15368,196.762
15369,192.963
15370,189.277
15371,189.682
15372,180.867
15373,176.277
15374,158.417
15375,184.985
15376,219.128
15377,236.672
15378,257.071
15379,273.63
15380,248.407
15381,228.722
15382,222.87
15383,210.694
15384,198.476
15385,213.699
15386,202.245
15387,200.26
15388,195.415
15389,185.455
15390,190.636
15391,233.972
15392,245.535
15393,232.054
15394,244.367
15395,249.559
15396,244.393
15397,240.683
15398,223.936
15399,261.146
15400,256.427
15401,250.939
15402,248.794
15403,248.594
15404,224.592
15405,212.163
15406,218.45
15407,212.754
15408,218.027
15409,235.629
15410,232.553
15411,237.804
15412,230.304
15413,222.939
15414,235.209
15415,256.181
15416,266.286
15417,237.807
15418,249.033
15419,246.116
15420,236.855
15421,208.778
15422,192.496
15423,219.592
15424,227.443
15425,231.776
15426,235.44
15427,271.761
15428,246.316
15429,239.761
15430,233.575
15431,223.866
15432,206.713
15433,233.203
15434,225.293
15435,225.476
15436,212.472
15437,211.861
15438,231.459
15439,256.198
15440,261.967
15441,253.112
15442,237.906
15443,268.838
15444,260.256
15445,222.717
15446,197.56
15447,247.523
15448,252.325
15449,266.676
15450,266.674
15451,276.413
15452,243.728
15453,231.495
15454,233.74
15455,225.127
15456,222.663
15457,240.946
15458,226.808
15459,232.668
15460,228.387
15461,230.162
15462,224.603
15463,262.497
15464,275.684
15465,252.979
15466,239.243
15467,217.793
15468,231.32
15469,184.965
15470,182.307
15471,211.983
15472,227.587
15473,246.199
15474,261.522
15475,276.629
15476,253.197
15477,234.762
15478,238.185
15479,222.917
15480,216.973
15481,239.956
15482,242.53
15483,227.416
15484,210.647
15485,220.663
15486,206.282
15487,263.308
15488,254.713
15489,233.678
15490,216.982
15491,210.882
15492,199.325
15493,179.391
15494,171.048
15495,215.057
15496,226.52
15497,255.215
15498,267.766
15499,279.707
15500,256.605
15501,241.631
15502,235.166
15503,223.652
15504,221.036
15505,238.311
15506,231.815
15507,233.534
15508,235.463
15509,235.255
15510,243.024
15511,249.914
15512,252.857
15513,265.931
15514,260.134
15515,250.62
15516,237.42
15517,216.082
15518,197.625
15519,261.706
15520,265.149
15521,280.088
15522,270.445
15523,281.484
15524,271.206
15525,245.903
15526,245.138
15527,235.092
15528,230.478
15529,248.821
15530,239.312
15531,223.253
15532,228.827
15533,229.21
15534,222.621
15535,236.557
15536,256.15
15537,259.797
15538,266.062
15539,266.423
15540,287.451
15541,240.303
15542,238.414
15543,270.474
15544,258.5
15545,265.979
15546,270.715
15547,271.922
15548,246.818
15549,236.442
15550,239.043
15551,215.301
15552,213.742
15553,232.742
15554,229.259
15555,217.354
15556,222.885
15557,220.128
15558,234.185
15559,242.235
15560,251.134
15561,251.156
15562,264.773
15563,253.057
15564,271.459
15565,223.349
15566,207.74
15567,246.211
15568,263.504
15569,259.31
15570,263.178
15571,266.99
15572,229.963
15573,228.21
15574,223.035
15575,206.742
15576,211.609
15577,229.163
15578,228.67
15579,219.197
15580,211.593
15581,205.519
15582,223.234
15583,216.887
15584,233.368
15585,206.241
15586,200.774
15587,199.824
15588,189.328
15589,174.613
15590,173.599
15591,196.921
15592,236.596
15593,237.573
15594,237.863
15595,257.309
15596,228.745
15597,205.057
15598,219.783
15599,214.291
15600,204.007
15601,223.034
15602,220.445
15603,212.021
15604,209.953
15605,202.536
15606,210.802
15607,242.419
15608,248
15609,222.637
15610,213.158
15611,195.479
15612,205.941
15613,164.684
15614,165.137
15615,209.36
15616,218.802
15617,234.536
15618,244.448
15619,241.709
15620,217.084
15621,224.82
15622,226.538
15623,207.24
15624,214.009
15625,235.151
15626,232.376
15627,242.396
15628,232.214
15629,234.011
15630,248.571
15631,262.862
15632,256.754
15633,246.085
15634,235.461
15635,226.659
15636,228.058
15637,189.983
15638,201.719
15639,227.548
15640,243.082
15641,255.176
15642,257.465
15643,287.877
15644,286.08
15645,261.893
15646,252.523
15647,247.48
15648,220.289
15649,242.108
15650,229.294
15651,227.929
15652,219.744
15653,213.961
15654,232.183
15655,240.353
15656,236.118
15657,226.098
15658,198.279
15659,186.392
15660,184.588
15661,163.768
15662,173.798
15663,199.046
15664,218.663
15665,247.406
15666,262.931
15667,284.009
15668,259.259
15669,253.78
15670,247.022
15671,230.525
15672,229.642
15673,245.358
15674,233.998
15675,223.154
15676,226.899
15677,220.706
15678,227.001
15679,257.429
15680,259.027
15681,244.87
15682,255.455
15683,242.444
15684,255.752
15685,244.087
15686,234.443
15687,274.848
15688,278.232
15689,271.122
15690,282.392
15691,301.882
15692,272.694
15693,251.717
15694,244.552
15695,235.415
15696,226.919
15697,245.234
15698,247.047
15699,231.706
15700,227.523
15701,225.097
15702,232.063
15703,250.55
15704,274.552
15705,268.191
15706,266.427
15707,267.152
15708,261.998
15709,253.25
15710,210.011
15711,242.244
15712,254.225
15713,266.879
15714,276.186
15715,282.329
15716,264.153
15717,258.295
15718,253.213
15719,247.709
15720,231.78
15721,252.855
15722,239.199
15723,227.802
15724,230.348
15725,227.078
15726,231.547
15727,260.22
15728,273.545
15729,259.458
15730,258.225
15731,226.278
15732,224.196
15733,198.124
15734,196.637
15735,239.679
15736,254.442
15737,264.153
15738,274.95
15739,278.146
15740,253.236
15741,246.441
15742,252.018
15743,238.514
15744,223.48
15745,241.862
15746,229.003
15747,224.159
15748,216.063
15749,216.541
15750,224.105
15751,244.95
15752,243.94
15753,241.754
15754,234.7
15755,214.412
15756,207.427
15757,176.743
15758,177.424
15759,209.396
15760,233.474
15761,259.26
15762,272.393
15763,297.946
15764,271.818
15765,265.358
15766,237.893
15767,216.842
15768,215.759
15769,243.163
15770,233.966
15771,225.839
15772,231.877
15773,209.747
15774,215.983
15775,221.948
15776,233.296
15777,236.298
15778,237.393
15779,201.136
15780,191.963
15781,170.262
15782,173.379
15783,207.435
15784,221.118
15785,251.961
15786,278.381
15787,277.808
15788,258.797
15789,249.684
15790,250.209
15791,213.376
15792,217.758
15793,211.067
15794,198.514
15795,188.428
15796,196.833
15797,194.973
15798,199.434
15799,216.317
15800,216.832
15801,231.664
15802,233.353
15803,209.99
15804,225.746
15805,199.708
15806,192.274
15807,218.331
15808,235.09
15809,246.671
15810,259.47
15811,269.165
15812,241.178
15813,234.996
15814,234.526
15815,210.582
15816,208.894
15817,209.104
15818,203.154
15819,197.259
15820,189.72
15821,180.548
15822,181.664
15823,205.271
15824,215.497
15825,218.522
15826,229.142
15827,197.363
15828,188.966
15829,175.408
15830,190.546
15831,223.237
15832,238.194
15833,244.19
